"id","match_checksum","number","start_tick","start_frame","freeze_time_end_tick","freeze_time_end_frame","end_tick","end_frame","end_officially_tick","end_officially_frame","team_a_name","team_b_name","team_a_score","team_b_score","team_a_side","team_b_side","team_a_start_money","team_b_start_money","team_a_equipment_value","team_b_equipment_value","team_a_money_spent","team_b_money_spent","team_a_economy_type","team_b_economy_type","duration","end_reason","winner_name","winner_side","overtime_number"
291,a5f32090846c4a01,9,64210,67602,65490,68952,73712,77601,74160,78075,HEROIC Academy26,SashiEsport,3,6,3,2,12650,22100,16750,27250,12300,16300,force-buy,full,148436,1,SashiEsport,2,0
292,a5f32090846c4a01,10,76917,80973,78197,82323,85557,90065,86005,90537,HEROIC Academy26,SashiEsport,4,6,3,2,13200,24200,26500,26550,11500,10450,full,full,134971,12,HEROIC Academy26,3,0
293,a5f32090846c4a01,11,86005,90537,87285,91882,93362,98281,93810,98749,HEROIC Academy26,SashiEsport,4,7,3,2,18650,17750,24650,27050,17500,11800,full,full,114960,9,SashiEsport,2,0
294,a5f32090846c4a01,12,93810,98749,95090,100098,99623,104864,100167,105448,HEROIC Academy26,SashiEsport,4,8,3,2,11000,23800,11400,28250,11000,9600,force-buy,full,90777,9,SashiEsport,2,0
295,a5f32090846c4a01,13,100167,105448,101863,107242,105977,111567,106425,112040,HEROIC Academy26,SashiEsport,4,9,2,3,4000,4000,4350,4000,3350,3400,pistol,pistol,90837,7,SashiEsport,3,0
296,a5f32090846c4a01,14,106425,112040,107705,113386,110801,116642,111249,117118,HEROIC Academy26,SashiEsport,4,10,2,3,14650,21150,14850,22500,14050,21000,force-buy,full,68317,8,SashiEsport,3,0
297,a5f32090846c4a01,15,111249,117118,112529,118460,115024,121085,115472,121562,HEROIC Academy26,SashiEsport,4,11,2,3,12900,19150,3500,23700,3500,7850,eco,full,58890,8,SashiEsport,3,0
298,a5f32090846c4a01,16,115472,121562,116752,122904,122927,129405,123375,129879,HEROIC Academy26,SashiEsport,4,12,2,3,23900,30300,24500,25500,23300,4000,full,full,116430,8,SashiEsport,3,0
299,a5f32090846c4a01,17,129955,136799,131235,138150,137392,144628,137392,144628,HEROIC Academy26,SashiEsport,4,13,2,3,17150,38950,19900,31450,18500,25450,force-buy,full,116222,7,SashiEsport,3,0
503,"7a552a402f3cd259",1,5979,6394,7673,8191,13908,14817,14356,15291,CSDIILIT,japczany,0,1,3,2,4000,4000,4300,4350,3300,3350,pistol,pistol,124023,9,japczany,2,0
504,"7a552a402f3cd259",2,14356,15291,15636,16654,21290,22662,21738,23141,CSDIILIT,japczany,0,2,3,2,11850,18400,11850,19350,11050,17700,force-buy,semi,108533,1,japczany,2,0
505,"7a552a402f3cd259",3,21738,23141,23018,24498,27727,29504,28175,29977,CSDIILIT,japczany,0,3,3,2,12800,18800,10900,21750,2050,4700,semi,full,93691,1,japczany,2,0
506,"7a552a402f3cd259",4,28175,29977,29455,31337,34659,36824,35107,37298,CSDIILIT,japczany,0,4,3,2,25250,33400,27000,21850,24400,2800,full,full,100817,1,japczany,2,0
507,"7a552a402f3cd259",5,35107,37298,36387,38657,40755,43302,41203,43774,CSDIILIT,japczany,1,4,3,2,18200,49700,14450,27950,8550,11550,semi,full,88405,8,CSDIILIT,3,0
508,"7a552a402f3cd259",6,41203,43774,42483,45139,48854,51907,49302,52381,CSDIILIT,japczany,1,5,3,2,28650,45650,29600,27650,18000,27150,full,full,119753,1,japczany,2,0
509,"7a552a402f3cd259",7,51313,54522,52593,55880,59953,63704,60401,64176,CSDIILIT,japczany,2,5,3,2,25700,37000,29350,27750,20300,9700,full,full,135199,12,CSDIILIT,3,0
510,"7a552a402f3cd259",8,60401,64176,61681,65541,64657,68698,65105,69179,CSDIILIT,japczany,2,6,3,2,23650,33500,28950,27550,13600,20600,full,full,66583,9,japczany,2,0
511,"7a552a402f3cd259",9,65105,69179,66385,70535,73282,77865,73730,78345,CSDIILIT,japczany,2,7,3,2,22050,30750,22450,27650,21650,2350,force-buy,full,127896,1,japczany,2,0
512,"7a552a402f3cd259",10,78357,83263,79637,84618,85120,90449,85568,90921,CSDIILIT,japczany,2,8,3,2,15450,47400,9100,27550,6050,8300,semi,full,105809,9,japczany,2,0
513,"7a552a402f3cd259",11,85568,90921,86848,92285,89780,95421,90228,95900,CSDIILIT,japczany,2,9,3,2,28050,57150,28250,27850,26950,15800,full,full,66259,9,japczany,2,0
514,"7a552a402f3cd259",12,90228,95900,91508,97256,95037,101009,96603,102674,CSDIILIT,japczany,2,10,3,2,19200,59200,20450,26800,18950,13850,force-buy,full,75226,9,japczany,2,0
515,"7a552a402f3cd259",13,96603,102674,98299,104475,101467,107838,101915,108319,CSDIILIT,japczany,3,10,2,3,4000,4000,4750,4250,3350,3250,pistol,pistol,76036,9,CSDIILIT,2,0
516,"7a552a402f3cd259",14,101915,108319,103195,109674,109038,115889,109486,116363,CSDIILIT,japczany,4,10,2,3,18700,10800,20350,3750,18300,3750,full,eco,111463,1,CSDIILIT,2,0
517,"7a552a402f3cd259",15,109486,116363,110766,117725,118241,125670,118689,126144,CSDIILIT,japczany,5,10,2,3,19100,20150,24600,21750,13000,15950,full,semi,137039,1,CSDIILIT,2,0
518,"7a552a402f3cd259",16,118689,126144,119969,127506,128596,136673,129044,137149,CSDIILIT,japczany,5,11,2,3,24800,19800,25400,26250,13000,16900,full,full,155033,7,japczany,3,0
519,"7a552a402f3cd259",17,129044,137149,130324,138509,136799,145343,137247,145791,CSDIILIT,japczany,5,12,2,3,23300,22900,25450,26350,20750,20350,full,full,120651,7,japczany,3,0
520,"7a552a402f3cd259",18,137247,145791,138527,147071,142144,150689,142144,150689,CSDIILIT,japczany,5,13,2,3,13050,21050,15600,26850,15200,19400,force-buy,full,72120,8,japczany,3,0
599,ee5f8be378a7deef,1,356,410,7917,8371,14078,14853,14526,15321,paiN Gaming,BetBoom Team,1,0,3,2,4000,4000,4750,4300,3550,3300,pistol,pistol,214480,8,paiN Gaming,3,0
600,ee5f8be378a7deef,2,14526,15321,15806,16672,19761,20832,20209,21306,paiN Gaming,BetBoom Team,2,0,3,2,19450,10800,20600,1500,19200,700,semi,eco,81838,8,paiN Gaming,3,0
601,ee5f8be378a7deef,3,20209,21306,21489,22650,28201,29713,28649,30188,paiN Gaming,BetBoom Team,3,0,3,2,19850,22400,26150,23300,10700,22100,full,full,124844,8,paiN Gaming,3,0
602,ee5f8be378a7deef,4,28649,30188,29929,31531,33891,35701,34339,36171,paiN Gaming,BetBoom Team,4,0,3,2,28150,14800,28000,5650,6000,5450,full,semi,81868,7,paiN Gaming,3,0
603,ee5f8be378a7deef,5,34339,36171,35619,37520,44876,47259,45324,47735,paiN Gaming,BetBoom Team,4,1,3,2,42700,30550,28400,27250,18000,26250,full,full,164658,1,BetBoom Team,2,0
604,ee5f8be378a7deef,6,45324,47735,46604,49078,55399,58335,55847,58805,paiN Gaming,BetBoom Team,4,2,3,2,34450,23100,29850,23300,25200,22300,full,full,157411,9,BetBoom Team,2,0
605,ee5f8be378a7deef,7,55847,58805,61999,65281,68562,72190,69010,72659,paiN Gaming,BetBoom Team,4,3,3,2,20750,18850,8200,21450,7800,16650,semi,full,198768,1,BetBoom Team,2,0
606,ee5f8be378a7deef,8,69010,72659,70290,74009,78791,82953,79239,83421,paiN Gaming,BetBoom Team,5,3,3,2,26400,21500,26600,27050,25600,16600,full,full,152867,7,paiN Gaming,3,0
607,ee5f8be378a7deef,9,79239,83421,80519,84771,82838,87211,83286,87679,paiN Gaming,BetBoom Team,6,3,3,2,21150,18600,28200,19000,17700,17700,full,force-buy,56281,8,paiN Gaming,3,0
608,ee5f8be378a7deef,10,83286,87679,84566,89030,93844,98790,94292,99267,paiN Gaming,BetBoom Team,6,4,3,2,22450,12900,30300,2800,6300,2400,full,eco,164999,9,BetBoom Team,2,0
609,ee5f8be378a7deef,11,94292,99267,95572,100608,102209,107597,102657,108065,paiN Gaming,BetBoom Team,6,5,3,2,24250,28550,24350,28350,23350,16000,full,full,123701,9,BetBoom Team,2,0
610,ee5f8be378a7deef,12,102657,108065,103937,109416,111259,117119,111803,117703,paiN Gaming,BetBoom Team,6,6,3,2,11500,30600,11650,29050,11250,15100,force-buy,full,134452,9,BetBoom Team,2,0
611,ee5f8be378a7deef,13,111803,117703,128766,135541,136317,143490,136765,143962,paiN Gaming,BetBoom Team,7,6,2,3,4000,3200,4350,4100,3350,3300,pistol,pistol,382939,9,paiN Gaming,2,0
612,ee5f8be378a7deef,14,136765,143962,138045,145308,143374,150913,143822,151390,paiN Gaming,BetBoom Team,8,6,2,3,18700,11850,19900,11100,18150,11000,semi,force-buy,103223,9,paiN Gaming,2,0
613,ee5f8be378a7deef,15,143822,151390,145102,152731,150719,158647,151167,159118,paiN Gaming,BetBoom Team,9,6,2,3,19200,15650,20750,7600,16250,6550,full,semi,107767,1,paiN Gaming,2,0
614,ee5f8be378a7deef,16,151167,159118,152447,160465,157127,165389,157575,165858,paiN Gaming,BetBoom Team,9,7,2,3,20750,24150,23300,28050,9100,21750,full,full,93125,7,BetBoom Team,3,0
615,ee5f8be378a7deef,17,157575,165858,158855,167208,165113,173793,165561,174266,paiN Gaming,BetBoom Team,10,7,2,3,22850,22550,24750,28450,22650,17850,full,full,117835,9,paiN Gaming,2,0
616,ee5f8be378a7deef,18,169687,178600,170967,179949,178905,188300,179353,188777,paiN Gaming,BetBoom Team,11,7,2,3,18050,18150,25750,11950,15300,11350,full,semi,144046,1,paiN Gaming,2,0
617,ee5f8be378a7deef,19,179353,188777,180633,190119,186840,196656,187288,197124,paiN Gaming,BetBoom Team,11,8,2,3,21450,21300,26250,25250,4900,20200,full,full,117004,8,BetBoom Team,3,0
618,ee5f8be378a7deef,20,187288,197124,188568,198475,196743,207073,197191,207548,paiN Gaming,BetBoom Team,12,8,2,3,23850,19700,24300,29000,22700,11900,full,full,147743,9,paiN Gaming,2,0
619,ee5f8be378a7deef,21,199771,210261,201051,211611,210215,221250,210215,221250,paiN Gaming,BetBoom Team,13,8,2,3,19350,15650,22500,23550,17900,21750,full,full,163187,9,paiN Gaming,2,0
653,"1787ce744c361d96",1,6431,6684,7710,8034,13781,14422,14229,14894,Johnny Speeds,aimclub.,0,1,3,2,0,0,4400,4200,3400,3400,eco,eco,114925,1,aimclub.,2,0
654,"1787ce744c361d96",2,14229,14894,15509,16240,21816,22874,22264,23350,Johnny Speeds,aimclub.,0,2,3,2,12850,19600,14650,17950,12500,17250,force-buy,semi,118519,1,aimclub.,2,0
655,"1787ce744c361d96",3,22264,23350,23544,24693,26514,27821,26962,28290,Johnny Speeds,aimclub.,0,3,3,2,12350,20750,12350,19450,500,4100,semi,semi,66403,9,aimclub.,2,0
656,"1787ce744c361d96",4,26962,28290,33351,35006,37767,39653,38215,40126,Johnny Speeds,aimclub.,1,3,3,2,27250,36200,27800,25800,26800,14250,full,full,168764,8,Johnny Speeds,3,0
657,"1787ce744c361d96",5,38215,40126,39495,41472,43874,46078,44322,46553,Johnny Speeds,aimclub.,1,4,3,2,19250,28950,29650,24700,6600,24000,full,full,88399,9,aimclub.,2,0
658,"1787ce744c361d96",6,44322,46553,45602,47895,52397,55050,52845,55520,Johnny Speeds,aimclub.,1,5,3,2,25550,23000,26200,26550,25200,10800,full,full,126198,1,aimclub.,2,0
659,"1787ce744c361d96",7,55073,57866,56353,59209,58837,61824,59285,62298,Johnny Speeds,aimclub.,2,5,3,2,15400,30600,28000,27050,13100,8800,full,full,58784,8,Johnny Speeds,3,0
660,"1787ce744c361d96",8,59285,62298,60565,63642,62273,65441,62721,65912,Johnny Speeds,aimclub.,3,5,3,2,20900,29400,29100,25450,12900,23850,full,full,46680,8,Johnny Speeds,3,0
661,"1787ce744c361d96",9,62721,65912,64001,67258,70927,74546,71375,75019,Johnny Speeds,aimclub.,4,5,3,2,26800,15050,30350,6300,5100,5700,full,semi,128232,8,Johnny Speeds,3,0
662,"1787ce744c361d96",10,71375,75019,72655,76364,77890,81874,78338,82348,Johnny Speeds,aimclub.,4,6,3,2,40500,21350,30650,21150,4300,19950,full,full,101810,1,aimclub.,2,0
663,"1787ce744c361d96",11,78338,82348,79618,83691,85845,90246,86293,90715,Johnny Speeds,aimclub.,5,6,3,2,44850,20400,30850,26050,25550,16850,full,full,117301,7,Johnny Speeds,3,0
664,"1787ce744c361d96",12,86293,90715,87573,92064,92737,97500,93281,98084,Johnny Speeds,aimclub.,6,6,3,2,39650,17050,31650,15900,23250,15800,full,force-buy,100771,7,Johnny Speeds,3,0
665,"1787ce744c361d96",13,93281,98084,94977,99874,98440,103518,98888,103992,Johnny Speeds,aimclub.,6,7,2,3,4000,4000,4150,4000,3350,3400,pistol,pistol,80706,8,aimclub.,3,0
666,"1787ce744c361d96",14,98888,103992,100168,105336,104007,109376,104455,109850,Johnny Speeds,aimclub.,6,8,2,3,10150,19600,9750,22450,9750,19200,force-buy,semi,79963,7,aimclub.,3,0
667,"1787ce744c361d96",15,104455,109850,105735,111193,112559,118379,113007,118847,Johnny Speeds,aimclub.,6,9,2,3,16000,21250,4350,28800,4350,10300,eco,full,126673,8,aimclub.,3,0
668,"1787ce744c361d96",16,113007,118847,114287,120197,122649,128991,123097,129469,Johnny Speeds,aimclub.,7,9,2,3,26750,29950,26050,29700,25350,14200,full,full,150659,1,Johnny Speeds,2,0
669,"1787ce744c361d96",17,123097,129469,124377,130809,130729,137495,131177,137971,Johnny Speeds,aimclub.,8,9,2,3,20200,24200,25650,26950,15200,21850,full,full,119202,1,Johnny Speeds,2,0
670,"1787ce744c361d96",18,131177,137971,132457,139313,139216,146429,139664,146900,Johnny Speeds,aimclub.,9,9,2,3,23800,12400,26650,10000,9200,1650,full,semi,125618,9,Johnny Speeds,2,0
671,"1787ce744c361d96",19,139664,146900,140944,148246,144468,151954,144916,152422,Johnny Speeds,aimclub.,9,10,2,3,31850,24400,26850,24750,16900,23750,full,full,75062,8,aimclub.,3,0
672,"1787ce744c361d96",20,150084,157861,151364,159211,157828,166013,158276,166485,Johnny Speeds,aimclub.,9,11,2,3,22250,19650,21500,30050,21000,9300,full,full,121074,8,aimclub.,3,0
673,"1787ce744c361d96",21,158276,166485,159556,167831,166081,174696,166529,175169,Johnny Speeds,aimclub.,9,12,2,3,11050,28950,1700,29550,1300,8500,eco,full,121950,8,aimclub.,3,0
674,"1787ce744c361d96",22,168516,177255,169796,178606,174521,183575,174521,183575,Johnny Speeds,aimclub.,9,13,2,3,15050,39200,23800,30750,22400,17200,full,full,93865,8,aimclub.,3,0
883,"9cf2b1cce364afa9",1,82,123,1776,1907,5005,5305,5325,5637,Minlate,ARCRED,1,0,3,2,4000,4000,4550,4500,3550,3300,pistol,pistol,76789,8,Minlate,3,0
884,"9cf2b1cce364afa9",2,5325,5637,6605,6987,8633,9121,8953,9456,Minlate,ARCRED,2,0,3,2,19450,10200,22100,1100,19150,300,semi,eco,51627,8,Minlate,3,0
885,"9cf2b1cce364afa9",3,8953,9456,10233,10806,19387,20438,19707,20773,Minlate,ARCRED,2,1,3,2,19300,22200,27900,23200,10100,21800,full,full,162737,9,ARCRED,2,0
886,"9cf2b1cce364afa9",4,19707,20773,20987,22122,26139,27545,26459,27876,Minlate,ARCRED,2,2,3,2,18400,19650,19250,23450,17950,18150,force-buy,full,100351,9,ARCRED,2,0
887,"9cf2b1cce364afa9",5,26459,27876,30399,32026,33447,35235,33767,35567,Minlate,ARCRED,2,3,3,2,9950,19350,1000,25850,0,4900,eco,full,109049,9,ARCRED,2,0
888,"9cf2b1cce364afa9",6,33767,35567,35047,36915,38325,40363,38645,40704,Minlate,ARCRED,3,3,3,2,23050,32500,23650,27750,22650,12500,full,full,71069,8,Minlate,3,0
889,"9cf2b1cce364afa9",7,38645,40704,39925,42048,46989,49480,47309,49820,Minlate,ARCRED,3,4,3,2,19400,27600,26250,26050,13500,24750,full,full,130047,9,ARCRED,2,0
890,"9cf2b1cce364afa9",8,47309,49820,48589,51167,58284,61367,58604,61707,Minlate,ARCRED,3,5,3,2,17600,20400,18300,25050,17300,17800,force-buy,full,171110,1,ARCRED,2,0
891,"9cf2b1cce364afa9",9,58604,61707,59884,63050,65597,69062,65917,69402,Minlate,ARCRED,3,6,3,2,14050,21600,9100,27050,4150,16600,semi,full,108990,9,ARCRED,2,0
892,"9cf2b1cce364afa9",10,68277,71881,69557,73232,76607,80649,76927,80984,Minlate,ARCRED,3,7,3,2,24950,22850,25500,28250,24500,8300,full,full,129929,9,ARCRED,2,0
893,"9cf2b1cce364afa9",11,76927,80984,78207,82334,84442,88891,84762,89231,Minlate,ARCRED,3,8,3,2,18000,32400,7900,27550,7500,8700,semi,full,117170,1,ARCRED,2,0
894,"9cf2b1cce364afa9",12,87495,92103,88775,93454,96135,101196,96680,101781,Minlate,ARCRED,4,8,3,2,28050,42200,30150,28050,27400,10400,full,full,134745,12,Minlate,3,0
895,"9cf2b1cce364afa9",13,96680,101781,98376,103576,102531,107944,102851,108282,Minlate,ARCRED,4,9,2,3,4000,4000,4350,4300,3350,3300,pistol,pistol,91326,7,ARCRED,3,0
896,"9cf2b1cce364afa9",14,102851,108282,104131,109632,107580,113262,107900,113593,Minlate,ARCRED,4,10,2,3,14050,21250,14100,23150,13700,20450,force-buy,full,73796,8,ARCRED,3,0
897,"9cf2b1cce364afa9",15,107900,113593,109180,114942,117076,123250,117396,123590,Minlate,ARCRED,4,11,2,3,12650,19000,3000,30350,2800,11200,eco,full,143102,7,ARCRED,3,0
898,"9cf2b1cce364afa9",16,117396,123590,118676,124933,126036,132681,126356,133015,Minlate,ARCRED,4,12,2,3,28550,28150,27050,30450,26250,17900,full,full,134715,12,ARCRED,3,0
899,"9cf2b1cce364afa9",17,126356,133015,127636,134362,136686,143884,136686,143884,Minlate,ARCRED,4,13,2,3,21800,36400,22850,30450,15900,10700,full,full,161063,7,ARCRED,3,0
900,"5ef7cf95e5d4a0b7",1,5814,6155,7093,7498,9768,10313,10216,10788,Hemmaplan,TRICKEDcs2,0,1,3,2,0,0,4250,4250,3250,3250,eco,eco,61725,9,TRICKEDcs2,2,0
901,"5ef7cf95e5d4a0b7",2,10216,10788,11496,12130,14111,14883,14559,15352,Hemmaplan,TRICKEDcs2,0,2,3,2,11900,18800,2700,20300,2300,18050,eco,full,60790,9,TRICKEDcs2,2,0
902,"5ef7cf95e5d4a0b7",3,14559,15352,15839,16702,19803,20877,20251,21345,Hemmaplan,TRICKEDcs2,0,3,3,2,22150,19700,23000,25050,22000,8200,full,full,82018,9,TRICKEDcs2,2,0
903,"5ef7cf95e5d4a0b7",4,20251,21345,21531,22694,25767,27151,26215,27619,Hemmaplan,TRICKEDcs2,0,4,3,2,15200,29550,4600,25250,3950,7800,eco,full,86190,1,TRICKEDcs2,2,0
904,"5ef7cf95e5d4a0b7",5,26215,27619,27495,28970,35086,36953,35534,37429,Hemmaplan,TRICKEDcs2,0,5,3,2,28250,41050,29150,26800,27650,6750,full,full,138563,9,TRICKEDcs2,2,0
905,"5ef7cf95e5d4a0b7",6,35534,37429,36814,38770,39675,41782,40123,42255,Hemmaplan,TRICKEDcs2,0,6,3,2,19200,51750,17450,25700,16650,20800,semi,full,64620,9,TRICKEDcs2,2,0
906,"5ef7cf95e5d4a0b7",7,40123,42255,41403,43600,44111,46449,44559,46925,Hemmaplan,TRICKEDcs2,1,6,3,2,19550,49000,8350,25800,8350,3800,semi,full,62259,8,Hemmaplan,3,0
907,"5ef7cf95e5d4a0b7",8,44559,46925,45839,48266,49124,51724,49572,52200,Hemmaplan,TRICKEDcs2,1,7,3,2,30200,52800,28900,25300,15350,24300,full,full,71241,9,TRICKEDcs2,2,0
908,"5ef7cf95e5d4a0b7",9,49572,52200,50852,53543,54027,56887,54475,57355,Hemmaplan,TRICKEDcs2,1,8,3,2,29700,46550,28100,25300,27100,8900,full,full,69578,9,TRICKEDcs2,2,0
909,"5ef7cf95e5d4a0b7",10,54475,57355,55755,58704,59668,62818,60116,63295,Hemmaplan,TRICKEDcs2,2,8,3,2,19950,55700,18600,25100,17800,9400,semi,full,81098,7,Hemmaplan,3,0
910,"5ef7cf95e5d4a0b7",11,60116,63295,61396,64635,66863,70394,67311,70862,Hemmaplan,TRICKEDcs2,2,9,3,2,22400,57500,24600,25600,20050,25100,full,full,105384,9,TRICKEDcs2,2,0
911,"5ef7cf95e5d4a0b7",12,67311,70862,68591,72212,73651,77534,74195,78118,Hemmaplan,TRICKEDcs2,3,9,3,2,19050,50450,19550,28050,18550,21700,force-buy,full,99045,7,Hemmaplan,3,0
912,"5ef7cf95e5d4a0b7",13,74195,78118,75891,79912,79425,83627,79873,84099,Hemmaplan,TRICKEDcs2,4,9,2,3,4000,4000,4100,4300,3300,3300,pistol,pistol,81781,9,Hemmaplan,2,0
913,"5ef7cf95e5d4a0b7",14,79873,84099,81153,85445,85253,89761,85701,90234,Hemmaplan,TRICKEDcs2,4,10,2,3,18750,11300,19850,9900,18350,9700,semi,force-buy,84052,8,TRICKEDcs2,3,0
914,"5ef7cf95e5d4a0b7",15,85701,90234,86981,91579,89884,94636,90332,95106,Hemmaplan,TRICKEDcs2,4,11,2,3,8000,20600,7050,26550,7050,15400,force-buy,full,65347,8,TRICKEDcs2,3,0
915,"5ef7cf95e5d4a0b7",16,90332,95106,91612,96453,93499,98437,93947,98911,Hemmaplan,TRICKEDcs2,4,12,2,3,10750,24200,10500,31550,10200,12850,force-buy,full,49448,8,TRICKEDcs2,3,0
916,"5ef7cf95e5d4a0b7",17,93947,98911,95227,100255,97910,103078,97910,103078,Hemmaplan,TRICKEDcs2,4,13,2,3,15250,38300,13300,32650,12700,9600,force-buy,full,61859,8,TRICKEDcs2,3,0
1084,a7d25e8345edc7df,1,5132,5450,6410,6798,9793,10358,10241,10830,INFINITECS2,aimclub.,1,0,3,2,0,0,4300,4300,3300,3300,eco,eco,72855,7,INFINITECS2,3,0
1085,a7d25e8345edc7df,2,10241,10830,11521,12177,16758,17689,17206,18157,INFINITECS2,aimclub.,2,0,3,2,21250,14100,22100,14400,20700,13600,semi,force-buy,101816,8,INFINITECS2,3,0
1086,a7d25e8345edc7df,3,17206,18157,18486,19506,24732,26075,25180,26552,INFINITECS2,aimclub.,3,0,3,2,19550,12800,25900,3000,8500,2800,full,eco,117536,8,INFINITECS2,3,0
1087,a7d25e8345edc7df,4,25180,26552,26460,27893,34092,35926,34539,36396,INFINITECS2,aimclub.,3,1,3,2,30050,25100,29550,25400,17500,24400,full,full,139149,9,aimclub.,2,0
1088,a7d25e8345edc7df,5,34539,36396,35819,37743,43179,45488,43627,45963,INFINITECS2,aimclub.,4,1,3,2,21350,18750,21350,23650,20550,16000,force-buy,full,134963,12,INFINITECS2,3,0
1089,a7d25e8345edc7df,6,43627,45963,44907,47306,48039,50606,48487,51074,INFINITECS2,aimclub.,5,1,3,2,18700,10050,27750,18100,12900,8750,full,force-buy,68921,8,INFINITECS2,3,0
1090,a7d25e8345edc7df,7,51058,53779,52338,55125,55285,58227,55733,58701,INFINITECS2,aimclub.,6,1,3,2,24800,16300,29350,9750,16800,9550,full,semi,66026,8,INFINITECS2,3,0
1091,a7d25e8345edc7df,8,55733,58701,57013,60044,60520,63738,60968,64206,INFINITECS2,aimclub.,6,2,3,2,27000,24350,29650,24300,12800,23300,full,full,74770,9,aimclub.,2,0
1092,a7d25e8345edc7df,9,60968,64206,62248,65557,64777,68216,65225,68684,INFINITECS2,aimclub.,7,2,3,2,23000,18800,21950,24250,20650,16900,semi,full,59525,8,INFINITECS2,3,0
1093,a7d25e8345edc7df,10,65225,68684,66505,70034,71624,75421,72072,75892,INFINITECS2,aimclub.,7,3,3,2,20750,17300,27050,16500,17600,15600,full,force-buy,100005,1,aimclub.,2,0
1094,a7d25e8345edc7df,11,72072,75892,73352,77239,80257,84504,80705,84977,INFINITECS2,aimclub.,7,4,3,2,10150,20400,18950,26200,8600,5300,force-buy,full,127837,9,aimclub.,2,0
1095,a7d25e8345edc7df,12,80705,84977,81985,86323,84384,88846,84928,89431,INFINITECS2,aimclub.,7,5,3,2,11950,33150,12850,27650,11350,17050,force-buy,full,57432,9,aimclub.,2,0
1096,a7d25e8345edc7df,13,84928,89431,86624,91223,93400,98352,93848,98828,INFINITECS2,aimclub.,7,6,2,3,4000,4000,4350,4000,3350,3400,pistol,pistol,132424,7,aimclub.,3,0
1097,a7d25e8345edc7df,14,93848,98828,95128,100169,99774,105062,100222,105533,INFINITECS2,aimclub.,7,7,2,3,13750,21150,13800,24850,13000,20400,force-buy,full,92538,8,aimclub.,3,0
1098,a7d25e8345edc7df,15,100222,105533,101502,106880,104795,110346,105243,110814,INFINITECS2,aimclub.,7,8,2,3,13350,20050,2100,25150,1700,12000,eco,full,71444,8,aimclub.,3,0
1099,a7d25e8345edc7df,16,105243,110814,106523,112164,112523,118476,112971,118944,INFINITECS2,aimclub.,7,9,2,3,26450,27050,25800,29600,25100,9100,full,full,113735,8,aimclub.,3,0
1100,a7d25e8345edc7df,17,115090,121173,116370,122523,118643,124916,119091,125385,INFINITECS2,aimclub.,7,10,2,3,19250,36750,9200,29750,9300,18200,semi,full,55561,8,aimclub.,3,0
1101,a7d25e8345edc7df,18,119091,125385,123125,129629,129419,136253,129867,136721,INFINITECS2,aimclub.,7,11,2,3,26550,37350,26000,30150,25000,2000,full,full,161326,7,aimclub.,3,0
